review_id,review_date,review_text,review_liked_text,review_disliked_text,count_helpful,count_not_helpful,employer_responses,is_current_job,length_of_employment,rating_business_outlook,rating_career_opportunities,rating_ceo,rating_compensation_and_benefits,rating_culture_and_values,rating_diversity_and_inclusion,rating_overall,rating_recommend_to_friend,rating_senior_leadership,rating_work_life_balance,job_title_text,location_name
16385481,2017-08-16,"Find ways to automate, speed up, or outsource some of the basic software support mentioned above so that consultants can focus on strategic work.","1. The people are incredibly smart and enjoyable to work with_x000D_
_x000D_
2. There is a lot less politicking around staffing than at many other consulting firms which means that you will not get pigeonholed into a specific role or into working with only a small group of people._x000D_
_x000D_
3. The pay is significantly higher than every other consulting firm I've heard about and people are quickly promoted. There is no ceiling after 2-3 years where you are basically forced to go back to grad school._x000D_
_x000D_
4. You get to engage with your clients rather than doing a lot of grunt work and then just sitting in meetings and taking notes - this is unusual.","It would be really nice if they sponsored business or other graduate school._x000D_
_x000D_
A small portion of the business consultant role is really basic software support (i.e. advising people where to click, reset passwords, etc.).",0,0,,True,2,POSITIVE,4.0,APPROVE,5.0,5,0,5,POSITIVE,5.0,4.0,Business Consultant,"San Francisco, CA"
32023998,2020-02-23,"Make junior team members feel heard, and build a more robust feedback culture - including opportunities for upward feedback that will actually be acted upon","Flexible working hours and generous vacation policy. Kind and motivated coworkers, with a culture that is more collegiate than competitive. In many cases, you will feel empowered to identify and tackle problems outside your regular job responsibility - a great opportunity to tackle new challenges and learn. (In other cases, attempting to do so may bring about criticism, which will be confusing/ frustrating.)","As part of a large company, be expected to ask to fit into boxes. Sometimes there is lack of recognition of individual needs and you may feel disempowered.  Limited feedback culture - you're encouraged to share feedback on peers and junior members, not so much with leadership or company-wide processes. Slow-moving . Tech jobs not compensated at the industry standard",3,0,"[{""typename"": ""EmployerResponse"", ""count_helpful"": 0, ""count_not_helpful"": 0, ""id"": 2558669, ""language_id"": ""eng"", ""original_language_id"": null, ""response"": ""Thanks for taking the time to write a review.  I\u2019m happy to hear that you enjoy our flexible work environment and feel empowered to grow and learn. As an employee, you have several options to provide feedback. Our employee experience survey is an excellent opportunity to share feedback with leadership across the organization. Additionally, we encourage you to share feedback with your manager or HRBP. Mastercard\u2019s compensation programs include a robust benefits package and a generous 401K match. We also conduct an annual compensation analysis to ensure that we stay competitive in the market."", ""response_date_time"": ""2020-03-11T13:41:19.86"", ""response_original"": null, ""translation_method"": null}]",True,4,NEGATIVE,4.0,NO_OPINION,4.0,4,0,3,NEGATIVE,2.0,4.0,,"Arlington, VA"
753224,2010-12-27,Find a plan and stick to it.,"One of the reasons I enjoyed working for MasterCard was the camaraderie between my colleagues and the way the departments were able to interact with each other.  I also felt comfortable with knowing that if I needed to talk to Management about something, that the door was always open.  I liked that they had plenty of resources available to increase your knowledge base, and they encouraged self improvement as well as career development.  Management was quite flexible with time off and I saw in most cases they were willing to work with you if you needed something, be it advice, assistance, whatever.","The only real downside about working at MasterCard was that there seemed to be frequent reorganizations.  It makes for tense management, in my opinion.  Some other downsides were the political aspect of working in certain departments, but you will find that in any office.  As with any and everything else, it all starts with the people.",0,0,,False,0,,4.0,NO_OPINION,3.5,0,0,4,POSITIVE,2.0,3.0,,"Purchase, NY"
12601280,2016-11-08,"Indian mentality is killing the US work ethic. US employees are working ungodly hours due to lack of support, experience, and can-do attitude from the Pune office. Women ARE smart and just as important. Keep that in mind next time you denigrate your female counterparts.","Good Pay_x000D_
Good 401k match_x000D_
Good Bonus","Many US jobs lost due to India office opening, however lack of interest and accountability from India office is holding back progress in many areas._x000D_
Upper management does not have your back. Watch out - very high school, playing favorites._x000D_
Too many hours expected (70+) but labeled as ""work/life balance"" when many hours are being worked in the evenings and weekends._x000D_
Stress level is very high due to lack of management support and understanding of daily operations. They should listen to their Leaders, coach when necessary but at least make an attempt to show you back up your team, yes even in the tough times._x000D_
Management will keep you from moving to another area (even if lateral), very controlling._x000D_
HR will not help you, so don't go there. Fly under the radar. It's the only way to survive until you can find your next opportunity elsewhere.",13,0,,False,9,NEGATIVE,1.0,DISAPPROVE,4.0,2,0,1,NEGATIVE,1.0,1.0,,"O'Fallon, MO"
16385481,2017-08-16,"Find ways to automate, speed up, or outsource some of the basic software support mentioned above so that consultants can focus on strategic work.","1. The people are incredibly smart and enjoyable to work with_x000D_
_x000D_
2. There is a lot less politicking around staffing than at many other consulting firms which means that you will not get pigeonholed into a specific role or into working with only a small group of people._x000D_
_x000D_
3. The pay is significantly higher than every other consulting firm I've heard about and people are quickly promoted. There is no ceiling after 2-3 years where you are basically forced to go back to grad school._x000D_
_x000D_
4. You get to engage with your clients rather than doing a lot of grunt work and then just sitting in meetings and taking notes - this is unusual.","It would be really nice if they sponsored business or other graduate school._x000D_
_x000D_
A small portion of the business consultant role is really basic software support (i.e. advising people where to click, reset passwords, etc.).",0,0,,True,2,POSITIVE,4.0,APPROVE,5.0,5,0,5,POSITIVE,5.0,4.0,Business Consultant,"San Francisco, CA"
21758890,2018-08-01,"Continue pushing for all Managers of people to realize that managing others is a distinction and honor (as I heard our CEO saying once...) that shouldn't be taken lightly.  Supporting, coaching, respecting, guiding, teaching and ensuring the best environment to excel professionally and personally should be a given, not a rare thing that some of us are lucky to find.","I reflect back on what an amazing journey it has been. Never regretted even for a second having agreed to work here.  Great company for work for, where you have all the resources and support to tailor your own career.  It's definitely been a fun ride !!","I think pointing at ""cons"" can be personal. What's a bad thing for somebody, may not be a bad thing for me. Difficult to say, I've always focused on all the positive things around here.",4,0,"[{""typename"": ""EmployerResponse"", ""count_helpful"": 0, ""count_not_helpful"": 0, ""id"": 1789139, ""language_id"": ""eng"", ""original_language_id"": null, ""response"": ""Thanks  for taking the time to write a review. Happy Anniversary!  I'm glad to hear that you have enjoyed your career journey at Mastercard."", ""response_date_time"": ""2018-08-28T11:06:47.28"", ""response_original"": null, ""translation_method"": null}]",True,20,POSITIVE,5.0,APPROVE,5.0,5,0,5,POSITIVE,5.0,5.0,Vice President Community Relations,"Purchase, NY"
38536385,2020-11-19,"Young talent is leaving the company for higher salaries at other tech companies. _x000D_
_x000D_
I think it is important to give the young talent a strong reason to stay. They will become so much more valuable to the company once they have the initial 3-5 years of experience, yet this is around the time where I see most of the young talent moving elsewhere._x000D_
_x000D_
The 401k matching is great, but if someone is getting an offer making 15k+ more a year elsewhere, you probably are not going to keep them. Or you may retain the employee for 4 years, and then lose them.","Great 401k Match_x000D_
Decent Annual Bonus_x000D_
Potential Stock Options","Be prepared to present a strong case. _x000D_
_x000D_
You are cutting yourself short if you do not ever push for a higher salary. _x000D_
_x000D_
It will incrementally increase year to year regardless, but presenting a solid case/reason will help you significantly._x000D_
_x000D_
Location contributes to your base salary significantly (up to 25% higher in NYC vs. places like St. Louis, Austin, Miami, etc.",0,0,,True,0,POSITIVE,4.0,APPROVE,3.0,5,4,4,POSITIVE,4.0,4.0,Technical Product Manager II,
18826806,2018-01-20,Hard to argue or advise management when the stock price is performing as well as it is.,"Fabulous business model where revenue grows double digits no matter what anyone does.  At least paying lip service to ""Doing Well By Doing Good"" with all the social responsibility efforts...perhaps this is all we can expect from a for-profit company.  Benefits are still good, but have declined over the years.  Work-from-home flexibility exists for individual contributors.","Need more single-minded focus on core efforts.  Right now there is an ""innovation"" mantra that results in thousands of small projects taking up a lot of time.  Not really a lot of data-driven decision-making either but that may be because ""innovation"" involves taking risks that may be years ahead of their time.  Also lots of encouragement to move from one role to another every couple years, which creates continuity problems and accountability problems in an industry where change takes a lot of time.",2,0,,True,20,POSITIVE,2.0,,4.0,3,0,4,POSITIVE,2.0,4.0,Director,"Purchase, NY"
19532073,2018-03-05,"Don't overlook the remote worker when looking to add a new team member or promote someone. Typically we're always available, work way more than 40-50 hours and have an amazing response time since you always know where you can find them.","I have worked for MasterCard for more than 13 years. During my tenure, 10 of the last 13 I have been working in a remote US location. During that time I have been promoted 3x and can't express enough the real work/life balance my working situation has afforded me.  While maybe not for everyone and not available for every position, this working situation provides everything I need. I have no interest in moving and changing. The company out pays other companies I have friends at - all of whom want to come to MasterCard.","Nothing out of the ordinary when you work for a large, global organization. There is always a struggle between priorities, lines of business silos and business vs. technology.",1,0,"[{""typename"": ""EmployerResponse"", ""count_helpful"": 0, ""count_not_helpful"": 0, ""id"": 1612145, ""language_id"": ""eng"", ""original_language_id"": null, ""response"": ""Thank you for your review and for choosing a priceless career at Mastercard!"", ""response_date_time"": ""2018-03-26T07:46:23.66"", ""response_original"": null, ""translation_method"": null}]",True,0,POSITIVE,4.0,APPROVE,5.0,5,0,5,POSITIVE,4.0,5.0,,
28828287,2019-08-24,Build a strong and central company culture as managers currently walk all over the current weak company culture.,"- generous bonus and stock options  (for senior managers)_x000D_
- a global and stable technology network_x000D_
- interacting with colleagues from all over the world; very few companies are global in the way Mastercard is global","- there are as many cultures as there are managers; the company culture is weak or non-existent_x000D_
- virtually all the acquisitions made in the past 7 years have flopped_x000D_
- senior leadership does not hold itself accountable (e.g. for failed acquisitions)_x000D_
- pays a lot of lip-service to (management cannot stop talking about) doing good but has invested very little in that area in reality_x000D_
- to get promoted and do well in the company, you need to schmooze, be from a certain South Asian country and/or have godfathers. It operates like a country club.",12,0,,False,9,POSITIVE,2.0,DISAPPROVE,5.0,1,0,2,POSITIVE,1.0,3.0,Senior Vice President,"New York, NY"
53539204,2021-10-05,"- Don't continue to fund poor performing projects. 
- Do more to recognize and reward mid- to low-level employees.  There is a lot of effort put into ""elevating the elevated"" (recognizing the executive team or their directs)","- Good benefits, great 401k
- Good leadership and vision
- Management truly wants good things for employees (e.g. announcing no layoffs during the pandemic in 2020 gave everyone the peace of mind about their job despite their situation at home)
- Lots of great people working on interesting things
- Ability to move around is based on your own networking;","- Employees who have been with the company 5+ years are underpaid, and salaries do not keep up with market conditions
- Moving up can be quite difficult, but lateral moves are encouraged to gain broader experience
- Culture varies by group, some managers and group leaders can be back-stabby or have different unspoken policies that don't align to top line leadership",3,0,,True,0,POSITIVE,4.0,APPROVE,5.0,5,4,5,POSITIVE,5.0,4.0,Vice President Product Management,
11758370,2016-08-31,"Clean up the layers and layers of decision makers and key stake holders. Trust a few talented people over many. Build functional product and service pods, for faster strategy and execution. Decrease silos where possible. Don't hire so many highly paid, highly titled employees per unit. If everyone is a VP or higher it makes it hard to delegate and get the core fundamental work done. The down in the trenches work. Let ideation lead and proper strategy and support back up new ideas.","Great pay and excellent benefits! Lots of opportunities in multiple dynamic fields across diverse range of products, services, etc. Very open and supportive culture. Some internal groups are much better then others, so do your research.","Some groups are very isolated, and even though they want to operate like a leading tech company, they often act more like a big bank or finance organization. Lots of layers and tape. Some internal groups have reputations for being more high stress and demanding then others.",0,0,,False,2,POSITIVE,5.0,APPROVE,5.0,5,0,4,POSITIVE,4.0,4.0,Program Marketing Manager,"Saint Louis, MO"
16750707,2017-09-10,,"I have worked at APT for a little over 3 years. Some of my favorite things about working at APT include:_x000D_
_x000D_
- Awesome people: Many people at APT are friends both inside and outside of the office. It's great to be excited to come to work every day and know you will be with great people who are also extremely intelligent._x000D_
- Opportunity to find your niche: While there is always the expectation that you give it your all towards your actual role, APT also offers the opportunity for every employee to find the things that excite them most and get involved there (examples include helping to conduct analytic investigations, being involved in campus recruiting and interviewing, etc.)_x000D_
- Chances for ownership: People with all levels of seniority can own features and projects of varying sizes.","While it varies by role, everyone at APT has a lot on their plate. This is great for growing in your career, but can also lead to a struggle in work-life balance.",0,0,,True,4,POSITIVE,5.0,APPROVE,5.0,5,0,5,POSITIVE,5.0,4.0,Senior Quality Assurance Engineer,"Arlington, VA"
8561366,2015-11-06,I would advise finance management to rethink who they are putting in senior roles ... there are many unqualified managers that are not supportive of their teams.  Poor allocation of responsibilities amongst team members.  No cross training or sharing of ideas within the function.,Management encourages free exchange of ideas and suggestions for improvement.  Great benefits (although reduced over the last 7 years) and opportunities to grow if you join at a junior level.  Be sure to take classes to learn about the industry and how transaction processing works.,"MC is a changing environment - it will be much easier to join if you are under 30 and do not mind working hard; not very family friendly.  It is a progressive culture but do not be fooled into thinking the games are there to be used, just looked at.",6,0,,False,9,POSITIVE,2.0,,4.0,4,0,3,POSITIVE,3.0,3.0,Vice President Financial Analysis,"Purchase, NY"
21184206,2018-06-24,"Replace Advisors Senior Leadership, who show no ability to push forward change in terms of Artificial Intelligence, Machine Learning or Data Science, largely because their understanding of these difficult subjects is little more than being able to recite buzzwords frequently, loudly and embarrassingly.","Very interesting data, little else","Strongly encourage anyone with integrity, talent and ambition NOT to work at Mastercard, especially if you are in mid/career and/or work in technology.  The company is a marketing company that has taken on the veneer of tech company and struggles to keep pace with the state-of-the-state in AI/ML/Data Science. The data can be fascinating, but Advisors is little more than a back office and reporting shop and its choke hold on analytics functions prevents other teams from building competencies in Data Science.",18,0,"[{""typename"": ""EmployerResponse"", ""count_helpful"": 0, ""count_not_helpful"": 0, ""id"": 1732987, ""language_id"": ""eng"", ""original_language_id"": null, ""response"": ""Thank you for your review.  We\u2019d like an opportunity to respond as employee satisfaction is critical to our success. As you know, technology is the core of our business. We have very strong resources in the AI/ML/Data Science arena as we recently acquired an award winning Artificial Intelligence and Machine Learning company that does just that.  We are confident in the abilities of those in our new team and feel they add strong value to Mastercard\u2019s robust existing suite of AI-based products and offerings."", ""response_date_time"": ""2018-07-12T07:05:28.12"", ""response_original"": null, ""translation_method"": null}]",False,20,POSITIVE,1.0,DISAPPROVE,3.0,1,0,2,NEGATIVE,1.0,3.0,Data Scientist,"Purchase, NY"
25063759,2019-03-08,"- Mastercard needs to cut dead weight and C level needs to really start examining who is being promoted and why_x000D_
- Make HR great again!... HR function is quite poor and really doesn't involve itself in the organization of talent below the group head / SVP level","Mastercard has some really smart folks and has a fairly clear focus on its migration toward being a technology company._x000D_
Pay is fairly commensurate with other companies in the industry. _x000D_
Good benefits","- Incredibly political,  especially as you try and advance your career beyond ""director"" level_x000D_
- While there are some really intelligent folks at Mastercard, the leadership below the c-suite level leaves something to be desired",13,0,,True,0,POSITIVE,3.0,APPROVE,4.0,5,0,4,POSITIVE,4.0,5.0,,"Purchase, NY"
10337766,2016-04-20,"Reading other reviews, other ex-colleagues simply say ""change management"". In my experience, the team that I worked with in Loyalty Solutions have all resigned or requested internal transfers due to the overall negligent structure in Loyalty Solutions. When I was at MasterCard, and with the high attrition rate on my team, HR was practically inexistent. Overall - great company, but the Loyalty Solutions and Merchant team NEEDS A LOT OF HELP! With the current leadership structure, it's sad to see that amazing products go to waste. Would be great if Ron Garrow could spend some of his time with this team vs the core teams.","Global company, good benefits, and if you select the right division within MasterCard you'll find strategic growth opportunities. Unfortunately, I cannot write more than 20 words expressing ""pros"".","I worked under Loyalty Solutions, Merchant Value Proposition team based in San Carlos. The lack of leadership, strategy, and management is why I decided to leave MasterCard, and why the attrition rate is at an all time high within that division. Management went through a huge re-org, implementing a new management team that is mediocre at best.",7,0,,False,4,NEUTRAL,1.0,,3.0,3,0,1,NEGATIVE,1.0,1.0,Vice President Business Development,"San Carlos, CA"
12495088,2016-10-29,"Continue to get feedback from employees so that you can keep track of how the company is evolving as it grows. Put in place systems that allow for the company to keep its fun, collaborative, and innovative culture even as the company grows.","- Fun and collaborative culture_x000D_
- Strong focus on career development and progression_x000D_
- Have opportunities to work on projects that interest you_x000D_
- Get to share your work with Senior VPs and the CTO_x000D_
- Everyone's opinions are heard and appreciated, no matter how long they've been with the company_x000D_
- Have a strong focus on innovation within the company_x000D_
- Collects employee feedback often to make improvements to the company_x000D_
- A lot of great perks (vacation, free food, game room, etc.)","The company is starting to grow rapidly, which means there will be challenges with keeping the company culture intact, although I think the company is aware of this and is taking the right steps towards ensuring this isn't an issue.",1,0,"[{""typename"": ""EmployerResponse"", ""count_helpful"": 0, ""count_not_helpful"": 0, ""id"": 1096103, ""language_id"": ""eng"", ""original_language_id"": null, ""response"": ""Thank you for providing this feedback! It\u2019s great to hear that after being here for less than a year you have been working on projects that interest you and are experiencing development in your career. As you\u2019ve noted, everyone\u2019s opinions are heard and we appreciate all of the feedback we receive from our employees. As we grow, we will certainly make it a priority to keep gathering employee feedback in order to maintain and improve our strong company culture."", ""response_date_time"": ""2016-11-30T16:36:18.497"", ""response_original"": null, ""translation_method"": null}]",True,1,POSITIVE,5.0,APPROVE,5.0,5,0,5,POSITIVE,5.0,5.0,Software Engineer,"Arlington, VA"
34513229,2020-07-29,Be transparent and honest as you cut office culture and perks,There's a great 401k policy - but upper management loves to ignore other problems by constantly pushing how great the 401k policy is.,"APT, a company Mastercard acquired, was a great place to work but Mastercard has killed the company culture that APT used to have. Despite claiming to be a technology company, Mastercard has slashed salaries for new technology campus hires by 15%, cut the many office perks we used to have, and instituted tons of bureaucracy for nearly every basic process. Software engineers are not valued and the organization as a whole has a culture of outsourcing development, even for business critical projects. Many of the top engineers have already left for greener pastures. I would not recommend Mastercard Data &amp; Services as a good place to work for new campus hires.",8,0,,True,4,,2.0,,3.0,2,0,2,NEGATIVE,2.0,4.0,Senior Software Engineer,"Arlington, VA"
35255707,2020-08-25,Diversity is a big issue especially in your management committee.    Create a culture of collaboration with the right tools which can help with the hierarchical and office politics.  Give directs ability to give performance reviews of their managers.,"Cool products, good growth, great benefits, and brand recognition, able to move to new roles every year","Hierarchical (i.e. gate keeping, territory guarding), feedback not collaboration culture, old-school WFH infrastructure (i.e. Skype no video, stripped down Teams), path to promotion is unclear (there are people with a lot of experience with low titles), mostly South Asian and white leadership/workforce (they are all that are featured in internal comms). Product dev mostly starts in the US and then adapted to the regions (common but problematic given it's mostly white people speculating on regional needs and making them sell these products)",5,0,,True,2,POSITIVE,4.0,APPROVE,5.0,4,0,4,POSITIVE,4.0,3.0,Manager,"Purchase, NY"
195685,2009-03-24,Hard working conscientious workers are hard to come by.  Please do not use up your good workers by having them work day in and day out.  More resources are needed to assist with the workload.,"There are many opportunities for personal and career development, for example, there are free online courses in banking, emotional intelligence, leadership skills, etc.  The health center has a variety of activities for club members as well as non-club members.  The cafe has a wide variety of healty options.  Telecommuting has really taken hold this year, so there's more opportunities to balance work and family life.  The ability to move up is available if you have good management.  Industry information is paid for by the company, so there is no reason for not being in the know.","Too much work and not enough people to do it, which translates into early burnout.",1,0,,True,0,,4.0,APPROVE,3.0,0,0,4,POSITIVE,3.5,4.5,Product Analyst,"Saint Louis, MO"
640232,2010-09-07,"Create innovative products that can actually be used and earn profits.  Do better market research.  Mobile MoneySend, PayPass, InControl and others ""sound good"" but are not serving the needs of those who would use and pay for them as services.","Very well positioned company to take advantage of existing as well as future trends in payment industry.  Multiple connections and alliances among banks, processors and corporate partners enable MasterCard to be viewed as an attractive partner for electronic commerce and payments. Potential is high, execution is a challenge.","Very slow to enable advancements to take advantage of market conditions in a timely manner.  Many self-driven innovations fall short of market needs.  Current management changes and personnel displacements have created large gaps in expertise and ""brain drain"" syndrome.  They appear destined to repeat past failures due to lack of experience among market-facing staff.  Potential is offset by inability to execute.",2,0,,False,0,,3.0,NO_OPINION,4.0,0,0,3,,3.0,4.0,,"Purchase, NY"
4893812,2014-09-02,"HR should listen to their employees, not simply nod and say ""I understand.""  That does not produce results.  When People Effectiveness Survey results are published to management and HR 1. Commend those with high results and 2. Deal withi those who have low results.  Don't ignore them.","Excellent pay, benefits, vacation, 401k, holidays.  If working for the right manager, life is very good.  Much room for advancement, coaching and education are encouraged.","Some high-level management have no business ""managing"" people.  Complaints are put back on the lower-level management, who end up stuck in the middle with no alternative but to move to another position.  If you are friends with one of these high-level managers, you're in - if not, better looki for another position.  On the other side of the house, there aren't many promotions in current positions (even as you grow) unless you apply to a higher level.",0,0,"[{""typename"": ""EmployerResponse"", ""count_helpful"": 0, ""count_not_helpful"": 0, ""id"": 549366, ""language_id"": null, ""original_language_id"": null, ""response"": ""Thank you for your candid remarks.  We take reviews and our employee surveys seriously to garner insight for continuous improvement!"", ""response_date_time"": ""2014-09-08T07:21:36.253"", ""response_original"": null, ""translation_method"": null}]",True,6,POSITIVE,4.0,APPROVE,4.0,4,0,5,POSITIVE,3.0,4.0,,"O'Fallon, MO"
50095,2008-08-03,"Keep on doing what you're doing, it seems to be working!","MasterCard was a great place to intern. We had a small intern group spread across many different areas of the company, but our departments and HR made sure we felt welcome and integrated into the organization. They have really thought through their internship program and had weekly educational sessions focusing on resume writing, knowledge about the bank, personal strengths, etc. We even visited the floor of the NYSE! The hours were great, the work was not overwhelming and was appropriate for my level of work experience at the time, and my coworkers were infinately helpful. Overall, the atmosphere and people were just perfect for me.","It was a sophmore internship, so it is not like other financial internships where you can expect a fulltime offer after the internship. Really, other than that, I can't think of one negative thing.",2,0,,False,0,,4.0,APPROVE,4.0,0,0,5,POSITIVE,5.0,5.0,Intern,"Purchase, NY"
12603324,2016-11-08,"Keep it up! As the company expands globally, work to keep a central identity.","APT is an absolutely first tier consulting and data science organization. Despite now 15 years of experience, they maintain an innovative, open, and entrepreneurial atmosphere.  The management is superb, the problems are the future of consulting, the vibe is friendly and supportive. The opportunities are excellent - APT put me in the board room of a Billion dollar company within 6 months of my joining. The best part, however, is the rigor and empirical approach to consulting which APT takes. The scientific approach to business question is powerful and highly satisfying. APT has carved out a name for itself and will continue to grow well into the future.","Rapid growth can make the company unfocused at times. Flat, merit based hierarchy encourages people to work to stand out, when sometimes people need to gel more tightly behind a set of ideas.",0,0,,True,2,POSITIVE,5.0,APPROVE,4.0,5,0,5,POSITIVE,5.0,5.0,Business Consultant,"San Francisco, CA"
2506686,2013-03-27,"Please LISTEN to what the CEO has to say. If you can't do the job, step down and let someone more capable do it OR if you don't want to, tap into fresh perspective and not your network who've been there 15+ years. Change cannot happen this way. Look forward to seeing MasterCard achieving great things in the future!","- Great CEO who pushes people out of their comfort zone and challenges the status quo_x000D_
- Good pay, along with good benefits_x000D_
-  Slowly changing the way the company is operating by becoming more technology driven. Huge plus. _x000D_
- Focus on innovation, youth, and a multigenerational workforce_x000D_
- Culture is significantly improving by being more transparent","- There are too many people there resistant to change_x000D_
- A strong network of people who've been there 15+ years_x000D_
- Takes forever to get something basic done; no one wants to take accountability or ownership of anything",2,0,,False,4,POSITIVE,3.0,APPROVE,4.0,3,0,4,POSITIVE,1.0,4.0,Business Leader,"Purchase, NY"
5098514,2014-10-04,"Dig a bit deeper into what people are telling you. A great strategy can be easily derailed by poor execution.  Value both types of work, strategic and tactical, equally.  Learn to truly prioritize and not just pile projects on top of one another.",Great benefits. Some very smart people.  Beginning a culture shift over to a technology company. Lot's of upside.,"There's some deadweight in the organization that could easily be eliminated if the company had the fortitude.  Marketing is a bit of a mess as a function, especially the US region (lot's of firedrills, senior management says ""yes"" to everything leaving mid and junior level managers to sort things out and work long hours).  Also, if you want to truly be a tech innovator and attract truly innovative people, you might want to consider moving HQ out of the sleepy suburbs and into NYC.",2,0,,False,6,POSITIVE,3.0,NO_OPINION,5.0,4,0,4,POSITIVE,3.0,3.0,Business Leader,"Purchase, NY"
2816161,2013-07-12,"Poor management, can't decide which management style to adopt so they change every few months.  MC management will not read these reviews because they really don't care!","Nice people, solidarity among employees. Young workforce._x000D_
They pay fairly well (but you won't have time to spend it).","People with seniority tend to be let go because they are expensive/expendable.  In the real world, this cost-saving technique is call age discrimination._x000D_
Management is completely clueless about what their direct reports are doing -- reviews are managed like high school popularity contests._x000D_
Everyone under middle management is expected to work ""more than 40 hours"" per week.  This is glossed over in the interview, but it really means at least 60 hour per week and 24/7 availability._x000D_
Mandatory United Way donations; ""strong encouragement"" to bank at First National Bank of St. Louis (a silent partner of MC).",4,0,,False,20,NEUTRAL,2.0,NO_OPINION,4.0,1,0,2,NEGATIVE,2.0,1.0,Product Analyst,"O'Fallon, MO"
16506964,2017-08-24,Managers that have the same direct reports for too long can be a signal that their is favoritism.  Change in management is good to keep all teams fresh and can create synergy between teams.,"MasterCard is a fast paced company that is continually changing which offers staff the opportunity to advance their knowledge from a technology and payments industry perspective._x000D_
_x000D_
Outstanding medical, dental, 401 k, and other benefits. _x000D_
_x000D_
MC  supports the LGBT community and this year became the primary sponsor for the St. Louis Pridefest._x000D_
_x000D_
MC provides daily communication on the happenings of our teams around the globe.  Additionally, MC offers partner benefits and has for many years._x000D_
_x000D_
The management team at MC is responsive to issues that may arise in the work place.",MC has it's own culture that is very competitive because we hire the best and brightest.  This can be a difficult adjustment when first entering it's workforce.,1,0,,True,20,POSITIVE,3.0,APPROVE,4.0,5,0,5,POSITIVE,3.0,3.0,IT Consultant Project Manager,"O'Fallon, MO"
11331179,2016-07-23,"Get rid of the dinosaurs, both in Management and non-management roles, so you can move to the next level. Pay accordingly to keep and attract new talent. You can't compete with Silicon Valley, so don't compare yourself to one.","• Growing industry
• Work-life balance (for some departments)
• Opportunities to move across functions within the company
• Cool innovative products and solutions","• A lot of bureaucracy and politics. You have to ""rub"" shoulders with the right people to get ahead.
• Underpaid across all functions, especially tech... It brands itself as a technology company but doesn't pay like one.
• Risk averse. The company needs to take on more risks if it wants to become the leader in payments.
• Management needs to become more accountable and make more decisions instead of depending on their subordinates.",9,0,,True,0,NEUTRAL,3.0,APPROVE,3.0,4,0,3,POSITIVE,3.0,4.0,,"Miami, FL"
6010375,2015-02-27,Keep up the facade and damage control because the law suits are right behind you.,Brand name company and well recognized.  Staff are very good.  Salary and benefits good.....however.....,"Mastercard must be worried.  This video they made (above) is clearly trying to control the bad press about all their recent firings.  There are many people finally speaking out about their age discrimination firings in the US and abroad.  _x000D_
They are posting bogus jobs at locations (like Belgium) to give the impression that the office is still relevant when everyone internally knows all the jobs are going (or gone) to London and regions and the office is being closed in a few years.  I know for a fact that internal HR people create bogus postings about how great the company is,  on sites like Glassdoor to counteract the negative ones.  HR and reviews are used as managers to get back at employees or get rid of employees.  It is a great set up.",14,0,,False,6,NEUTRAL,1.0,NO_OPINION,3.0,3,0,1,NEGATIVE,1.0,4.0,Senior Business Leader,"New York, NY"
7250161,2015-07-16,"Get rid of 18+ year management...they are done;  Take a close look at managers supervising employees - they have no processes, no clue, don't care to manage, improve the team or grow the business","The future, after 5-8 years, then more of the dead wood is gone;  CEO has great promise but style may be stifling open conversation and decisions based on facts","Senior managers are waiting for retirement, don't care to advance business or manage their staff, they either try to do as little as possible or spend their time creating crises or complex projects that don't make sense;  HR is useless, keep incompetent managers, ignore talent under their noses, focus too much on outside talent, they just manage benefits",15,0,,True,0,POSITIVE,3.0,NO_OPINION,4.0,4,0,2,NEGATIVE,1.0,4.0,Analyst,"Purchase, NY"
20358652,2018-04-29,Continue placing an emphasis on listening to employee feedback and exploring ways to better integrate with Mastercard colleagues.,"APT is a great place to work. Everyone in product development is not only very smart and knowledgeable, but always open to new ideas and trying to improve how we create software. This inclusive culture of makes it very enjoyable to come into work every day._x000D_
_x000D_
APT also does a great job with career growth. The review cycle is every six months and advisors aggregate information from everyone you work with (from new hires to SVPs) to make sure you know how to grow professionally. They place a heavy emphasis on investing in their employees and it definitely shows.","As we further integrate with Mastercard, there are multiple challenges with communicating with colleagues outside of APT.  Trying to do anything with Mastercard coworkers usually takes 3x longer than it should and can be very frustrating.",0,0,,True,4,POSITIVE,5.0,APPROVE,5.0,5,0,5,POSITIVE,5.0,5.0,Principal Software Engineer,"Arlington, VA"
